Postsynaptic_ID	c_i
720575940629916972	0.4062
720575940629917228	0.5326
720575940629917482	0.4528
720575940629921398	0.3611
720575940629921654	0.4756
720575940629922166	0.6866
720575940629942844	0.4536
720575940629949751	0.2000
720575940629951292	0.1364
720575940629952374	0.6990
720575940629955446	0.6667
720575940629960955	0.4815
720575940629966710	0.1127
720575940629967756	0.5833
720575940629971191	0.5694
720575940629973753	0.2000
720575940629978666	0.3475
720575940629979897	0.3659
720575940629984579	0.5842
720575940629997561	0.4533
720575940630011708	0.2439
720575940630023680	0.3793
720575940630025788	0.5735
720575940630026600	0.4565
720575940630026856	1.0000
720575940630036332	0.0000
720575940630038156	0.6724
720575940630039547	0.4831
720575940630044985	0.2793
720575940630047080	0.3429
720575940630049337	0.4487
720575940630060539	0.6786
720575940630063415	1.0000
720575940630063671	0.1915
720575940630063676	0.1772
720575940630067255	0.5238
720575940630067816	0.6667
720575940630067968	0.5326
720575940630078348	0.0000
720575940630094444	0.1042
720575940630109756	0.4730
720575940630114108	0.2632
720575940630139599	1.0000
720575940630146135	0.7593
720575940630159939	1.0000
720575940630166646	1.0000
720575940630170967	0.4245
720575940630176047	0.1692
720575940630179159	1.0000
720575940630180935	0.0714
720575940630188887	0.2016
720575940630189624	0.6500
720575940630189911	0.6102
720575940630192682	0.2667
720575940630193628	0.0846
720575940630219055	0.7073
720575940630219567	0.4505
720575940630222895	0.2500
720575940630228271	1.0000
720575940630250543	0.3377
720575940630251576	1.0000
720575940630265952	0.5632
720575940630269404	0.2766
720575940630269660	0.6842
720575940630272108	0.6321
720575940630288440	0.2963
720575940630290629	0.2653
720575940630296913	1.0000
720575940630299254	0.5618
720575940630300613	0.8571
720575940630312785	0.4639
720575940630323961	0.8421
720575940630332753	0.3529
720575940630336057	0.0000
720575940630351903	0.9200
720575940630360377	0.4038
720575940630371641	0.1477
720575940630372935	0.7143
720575940630385403	0.2857
720575940630392684	0.5278
720575940630394424	0.4416
720575940630399340	0.0000
720575940630399995	0.6111
720575940630403855	0.2750
720575940630411259	0.3929
720575940630411535	0.0000
720575940630413087	0.6389
720575940630414700	0.8167
720575940630415268	0.6463
720575940630417526	0.4762
720575940630418937	0.3505
720575940630419364	0.4270
720575940630419983	0.5158
720575940630420985	0.5319
720575940630425119	0.5556
720575940630427131	0.3723
720575940630428921	0.0000
720575940630430495	0.3077
720575940630432932	1.0000
720575940630436603	0.7111
720575940630440808	0.5467
720575940630443791	0.8525
720575940630448860	0.4375
720575940630450852	0.8000
720575940630452388	0.4946
720575940630452495	0.7699
720575940630456996	0.2632
720575940630461265	0.3846
720575940630464271	0.7846
720575940630465420	0.2532
720575940630467087	0.3333
720575940630469647	0.8738
720575940630471695	0.4019
720575940630475513	0.4023
720575940630477305	0.0444
720575940630488827	0.4615
720575940630493292	0.1970
720575940630496118	1.0000
720575940630497142	0.4414
720575940630499343	0.5000
720575940630511222	0.2137
720575940630512471	0.2222
720575940630519035	0.4615
720575940630521145	0.1613
720575940630525967	0.2029
720575940630533650	0.4792
720575940630537676	0.3333
720575940630547916	0.5205
720575940630555340	0.0303
720575940630559225	0.2381
720575940630560505	0.4310
720575940630561484	0.5333
720575940630571980	0.2222
720575940630573260	0.7258
720575940630592460	0.2706
720575940630598395	0.9545
720575940630612620	0.7536
720575940630613575	0.2609
720575940630613835	0.3731
720575940630616111	0.5507
720575940630617681	0.7451
720575940630620747	0.5667
720575940630620812	0.5470
720575940630634799	0.0000
720575940630650711	0.1930
720575940630651223	0.3235
720575940630668751	0.2778
720575940630671890	0.4250
720575940630675730	0.3684
720575940630679895	0.3433
720575940630682449	0.3226
720575940630682927	0.6136
720575940630687827	0.5342
720575940630696443	0.6901
720575940630715410	0.5046
720575940630722757	0.0000
720575940630726085	0.3725
720575940630731148	0.0000
720575940630733137	0.6701
720575940630748719	0.5172
720575940630751535	0.8182
720575940630754252	0.3000
720575940630759507	0.8286
720575940630764741	0.1690
720575940630767703	0.0000
720575940630769962	0.6230
720575940630780755	0.4634
720575940630786346	0.2841
720575940630789071	0.1300
720575940630792399	0.5652
720575940630793413	0.3125
720575940630823239	0.3571
720575940630833706	0.3956
720575940630848740	0.4124
720575940630849311	0.4167
720575940630853948	1.0000
720575940630862287	0.6857
720575940630868013	0.6852
720575940630868525	0.7500
720575940630877903	0.6190
720575940630878253	0.0000
720575940630879533	0.5625
720575940630881989	0.5532
720575940630902083	0.2712
720575940630906029	0.5634
720575940630906179	0.6125
720575940630906655	1.0000
720575940630917293	0.3906
720575940630917573	0.5294
720575940630920479	0.2344
720575940630926866	0.3571
720575940630935570	0.5517
720575940630936915	0.4912
720575940630947395	0.1636
720575940630961464	0.5682
720575940630966840	0.6667
720575940630969555	0.4028
720575940630972747	0.4219
720575940630983186	0.2667
720575940630987091	0.1000
720575940630999327	0.3194
720575940631002386	0.0196
720575940631003151	0.4382
720575940631003410	0.5952
720575940631017124	0.2407
720575940631017932	0.3902
720575940631019468	0.3125
720575940631024682	0.5281
720575940631024911	0.4035
720575940631027148	0.5263
720575940631034955	0.3485
720575940631035154	1.0000
720575940631036687	0.8148
720575940631041823	0.3636
720575940631043896	0.1011
720575940631048267	0.5345
720575940631054540	0.3036
720575940631056971	0.4667
720575940631057209	0.1583
720575940631062603	0.2660
720575940631088402	0.9016
720575940631089935	0.8769
720575940631100175	0.3214
720575940631106319	0.1803
720575940631108179	0.6703
720575940631141699	0.6500
720575940631154380	0.0000
720575940631167811	0.0000
720575940631177035	0.4217
720575940631186861	0.7222
720575940631203384	0.5948
720575940631216682	0.6941
720575940631237433	0.5000
720575940631256168	0.2143
720575940631262125	0.9877
720575940631272515	0.5000
720575940631275821	0.1852
720575940631292202	0.7407
720575940631295018	0.2734
720575940631302186	0.3968
720575940631305164	0.0000
720575940631307053	0.2542
720575940631336930	0.8111
720575940631342476	0.7031
720575940631351619	0.7500
720575940631360429	0.0800
720575940631379783	0.2917
720575940631387463	0.0000
720575940631387719	0.3511
720575940631388231	0.7647
720575940631388743	0.3761
720575940631399978	0.6667
720575940631403335	0.2078
720575940631406547	0.3636
720575940631408199	0.5102
720575940631408610	0.5102
720575940631425235	0.7184
720575940631432403	0.1053
720575940631434722	0.4565
720575940631435345	0.0804
720575940631447363	0.7105
720575940631448913	0.0000
720575940631453763	0.5412
720575940631453922	0.8393
720575940631458371	0.5082
720575940631470417	0.3288
720575940631471185	0.7778
720575940631483949	0.0661
720575940631485251	1.0000
720575940631498819	0.0000
720575940631499587	0.2537
720575940631502509	0.0263
720575940631531055	0.2222
720575940631549743	0.1395
720575940631553164	0.2414
720575940631555128	0.3030
720575940631562031	0.7195
720575940631565359	0.6486
720575940631571247	0.4333
720575940631573039	0.2812
720575940631575599	0.0000
720575940631575855	0.7115
720575940631576109	0.0851
720575940631584057	0.4500
720575940631587129	0.9855
720575940631587897	0.4257
720575940631589689	0.0377
720575940631594809	0.0000
720575940631601219	0.5135
720575940631603267	0.0000
720575940631603768	0.2466
720575940631620921	0.1304
720575940631621689	0.0933
720575940631624673	0.3276
720575940631624761	0.5490
720575940631625272	0.7179
720575940631626809	0.2062
720575940631627843	0.6667
720575940631630561	0.6935
720575940631647043	0.5263
720575940631650274	0.5909
720575940631650361	0.4773
720575940631655737	0.6133
720575940631661281	0.7143
720575940631662147	0.4234
720575940631665721	0.7113
720575940631666243	0.6761
720575940631667937	0.4262
720575940631678689	0.2759
720575940631686308	1.0000
720575940631687332	0.7241
720575940631687844	0.2239
720575940631694137	0.6500
720575940631701807	0.4767
720575940631713384	0.0217
720575940631716409	0.3562
720575940631718969	0.7143
720575940631731620	0.2391
720575940631732328	0.2857
720575940631741032	0.5714
720575940631741613	0.4060
720575940631754527	0.0820
720575940631756136	0.1546
720575940631759161	0.5211
720575940631761183	0.2568
720575940631761977	0.4382
720575940631763257	0.1205
720575940631764281	0.4375
720575940631767353	0.7321
720575940631769145	0.5593
720575940631774776	0.0000
720575940631775032	0.3333
720575940631777567	1.0000
720575940631782447	1.0000
720575940631782712	0.0000
720575940631791672	0.3488
720575940631792184	0.4412
720575940631792440	0.6667
720575940631798888	0.5778
720575940631801401	0.5510
720575940631801631	0.3846
720575940631827527	0.4524
720575940631835673	0.5781
720575940631840568	0.6429
720575940631842956	0.0179
720575940631868999	0.6154
720575940631875097	0.5057
720575940631879193	0.0000
720575940631880217	0.3729
720575940631919756	0.2742
720575940631926599	0.5068
720575940631934348	0.5185
720575940631943649	0.5362
720575940631957319	0.9857
720575940631964620	0.3436
720575940631975379	0.8065
720575940631991879	0.1167
720575940631994439	0.0000
720575940631998023	0.4301
720575940632001607	0.0000
720575940632003409	0.1220
720575940632006481	0.6512
720575940632010567	0.5283
720575940632019247	0.3400
720575940632030412	0.3500
720575940632031372	0.2258
720575940632034700	0.2571
720575940632060641	0.2529
720575940632068383	0.5610
720575940632077081	0.7794
720575940632077127	0.3902
720575940632078929	0.2286
720575940632081479	0.5618
720575940632086865	0.2188
720575940632098375	0.2308
720575940632105809	0.2632
720575940632111780	0.3750
720575940632114658	0.4667
720575940632115247	0.5000
720575940632123439	0.0000
720575940632123695	0.4865
720575940632135249	0.6667
720575940632144813	0.8846
720575940632149039	0.1613
720575940632164065	0.1739
720575940632164269	0.0597
720575940632169007	0.2258
720575940632172591	0.7703
720575940632172770	0.7347
720575940632173103	0.4493
720575940632177453	0.6615
720575940632179364	0.4328
720575940632195887	0.5155
720575940632197935	0.4898
720575940632203823	0.6508
720575940632210145	0.3750
720575940632229788	0.0625
720575940632233628	0.4805
720575940632241828	0.6092
720575940632273378	0.3509
720575940632306380	0.5625
720575940632335129	0.2568
720575940632336685	0.3115
720575940632338145	0.2500
720575940632342497	0.0000
720575940632347423	0.7619
720575940632351457	0.3200
720575940632353499	0.5946
720575940632357284	0.6064
720575940632357984	0.5833
720575940632358564	0.5224
720575940632362015	0.7204
720575940632364717	0.5190
720575940632370719	0.2308
720575940632371040	0.0000
720575940632371737	0.0526
720575940632377375	0.4590
720575940632407635	0.1468
720575940632433828	0.3452
720575940632434340	0.1928
720575940632437331	1.0000
720575940632447827	0.5310
720575940632465945	0.1154
720575940632473440	0.6897
720575940632481363	0.7647
720575940632495052	0.6250
720575940632510048	0.8214
720575940632528671	0.0000
720575940632529439	0.6667
720575940632530207	0.6923
720575940632531231	0.6019
720575940632532255	0.3333
720575940632532511	0.7123
720575940632536780	0.5556
720575940632552343	0.3373
720575940632558675	1.0000
720575940632582807	0.4559
720575940632583831	0.4561
720575940632584787	0.5102
720575940632585043	0.5238
720575940632592429	0.0000
720575940632617164	0.4203
720575940632635475	0.1163
720575940632651932	0.7067
720575940632652077	0.0000
720575940632668973	0.6812
720575940632696877	0.6667
720575940632704941	0.0000
720575940632715053	0.2642
720575940632718291	0.7869
720575940632725459	0.2308
720575940632728476	0.4286
720575940632734253	0.4375
720575940632735021	0.2647
720575940632736045	0.0000
720575940632737837	1.0000
720575940632738093	0.6154
720575940632745261	0.3226
720575940632758041	0.3077
720575940632804543	0.6111
720575940632805037	0.6210
720575940632813741	0.4468
720575940632835298	0.5224
720575940632835810	0.2712
720575940632848045	0.4167
720575940632849069	0.6620
720575940632873645	0.0000
720575940632904043	0.3182
720575940632915937	0.7215
720575940632917217	0.4412
720575940632919265	0.2771
720575940632925409	0.2473
720575940632927405	0.1647
720575940632928173	0.2475
720575940632929178	0.7736
720575940632929690	0.3889
720575940632930458	0.7174
720575940632932506	0.5844
720575940632932762	0.4906
720575940632940442	0.5938
720575940632946272	0.4805
720575940632950241	0.7778
720575940632951266	0.6944
720575940632963245	0.3611
720575940632964269	0.5161
720575940632964704	0.5275
720575940632980378	0.6986
720575940632988385	0.4359
720575940633004383	0.5075
720575940633021631	0.8725
720575940633023935	0.0000
720575940633032599	0.2857
720575940633034336	0.8125
720575940633040223	0.3333
720575940633043295	0.3143
720575940633056467	0.4225
720575940633073760	0.3281
720575940633074015	0.1250
720575940633075163	0.6742
720575940633093483	0.0556
720575940633102361	0.0824
720575940633123609	0.9833
720575940633140887	0.6000
720575940633142170	0.1818
720575940633146007	0.1552
720575940633146475	0.0000
720575940633155226	0.4638
720575940633186771	0.2593
720575940633188459	0.4639
720575940633210475	0.1549
720575940633212779	0.4111
720575940633215339	0.2254
720575940633219775	0.5263
720575940633224555	0.0000
720575940633231827	0.2840
720575940633243755	0.6200
720575940633247935	0.7821
720575940633271191	0.1250
720575940633289111	0.8636
720575940633300927	0.3918
720575940633301183	1.0000
720575940633312482	0.6533
720575940633323415	0.0769
720575940633323674	0.0154
720575940633333986	0.7288
720575940633336727	0.3077
720575940633402082	0.1507
720575940633416162	0.6863
720575940633422687	0.1186
720575940633466524	0.8421
720575940633493660	0.4211
720575940633496290	0.5472
720575940633509471	0.0000
720575940633516980	0.5634
720575940633521588	0.4086
720575940633551028	0.4773
720575940633551540	1.0000
720575940633552820	0.4605
720575940633560545	0.3103
720575940633565154	0.0000
720575940633566690	0.6923
720575940633569215	0.2740
720575940633569784	0.4390
720575940633570808	0.3750
720575940633572506	0.5818
720575940633575275	0.6471
720575940633580024	0.6292
720575940633596826	0.2784
720575940633622379	0.1786
720575940633659802	0.6421
720575940633673497	0.2784
720575940633674521	0.2957
720575940633676569	0.5273
720575940633679385	0.6145
720575940633691161	0.3714
720575940633710105	0.2521
720575940633732448	0.8800
720575940633742432	0.7681
720575940633748505	0.1579
720575940633750297	0.1770
720575940633754804	0.5068
720575940633755828	0.4651
720575940633763832	0.6154
720575940633771256	0.7018
720575940633773849	0.6250
720575940633785369	0.2353
720575940633799961	0.2847
720575940633802009	1.0000
720575940633808665	0.5889
720575940633813785	0.5111
720575940633830392	0.3137
720575940633851243	0.5455
720575940633904736	0.6923
720575940633907607	0.6417
720575940633908124	0.5977
720575940633908887	0.2386
720575940633911959	0.3895
720575940633932951	0.7600
720575940633934772	0.5072
720575940633989999	0.5067
720575940633996911	0.1130
720575940634000495	0.4576
720575940634001007	0.1014
720575940634004892	0.0000
720575940634012015	0.4375
720575940634018415	0.2143
720575940634032376	0.3793
720575940634045084	0.4711
720575940634071476	0.1653
720575940634072756	0.4211
720575940634078200	0.1250
720575940634107292	0.8824
720575940634117216	0.6901
720575940634131356	0.3770
720575940634141024	0.2883
720575940634146808	0.1250
720575940634154140	0.4468
720575940634163552	0.3200
720575940634195448	0.4231
720575940634199732	0.5333
720575940634209376	0.5938
720575940634231999	0.6000
720575940634235744	0.9787
720575940634236015	0.4533
720575940634244788	0.0000
720575940634294367	0.6912
720575940634296951	0.5263
720575940634347360	0.7273
720575940634351200	0.0000
720575940634362999	0.7333
720575940634377327	0.3452
720575940634384224	0.2960
720575940634429039	0.4844
720575940634430103	0.0000
720575940634442091	0.4688
720575940634455403	0.2162
720575940634463083	0.8333
720575940634464869	0.4800
720575940634468197	0.5051
720575940634469231	1.0000
720575940634507639	0.0147
720575940634510703	0.1795
720575940634546807	0.4286
720575940634607511	0.2100
720575940634608791	0.6324
720575940634609815	0.2742
720575940634638734	0.4713
720575940634638990	1.0000
720575940634640014	1.0000
720575940634661806	1.0000
720575940634678895	0.2439
720575940634701431	0.4434
720575940634706789	1.0000
720575940634709143	0.3860
720575940634743903	0.7083
720575940634759359	0.6667
720575940634799295	0.3171
720575940634800282	0.3881
720575940634800759	0.6296
720575940634808927	0.2985
720575940634811743	0.0992
720575940634836671	0.5211
720575940634839487	0.5357
720575940634839743	0.2034
720575940634839988	0.0000
720575940634842292	0.8158
720575940634845029	0.5526
720575940634849375	0.0000
720575940634849460	0.0000
720575940634858676	0.7556
720575940634867039	0.5513
720575940634868472	0.0000
720575940634878047	0.9412
720575940634890175	0.7755
720575940634903397	0.5833
720575940634914552	0.7759
720575940634916088	0.0000
720575940634920543	0.2763
720575940634923967	0.4706
720575940634935194	0.0000
720575940634937951	0.2973
720575940634939034	0.4545
720575940634939546	0.8864
720575940634942362	0.6182
720575940634948703	0.3191
720575940634951007	0.6170
720575940634953055	0.2655
720575940634954164	0.7288
720575940634959461	1.0000
720575940634967962	0.1806
720575940634968939	0.3889
720575940634975851	0.0000
720575940634977893	0.1463
720575940634989560	0.2885
720575940634992735	0.4250
720575940635006559	0.0864
720575940635012238	0.5294
720575940635016048	0.3714
720575940635033701	0.0476
720575940635035278	0.4348
720575940635075179	0.5769
720575940635110286	0.0000
720575940635144078	0.4853
720575940635150990	0.5676
720575940635153294	0.2222
720575940635213998	0.7260
720575940635286958	0.5526
720575940635288943	0.3165
720575940635291247	0.0290
720575940635309304	0.2621
720575940635353592	0.5119
720575940635361454	0.5000
720575940635386616	0.1938
720575940635397880	0.7917
720575940635415664	0.0000
720575940635422320	0.6000
720575940635425460	0.3400
720575940635452408	0.0000
720575940635465908	0.3396
720575940635471608	1.0000
720575940635489272	0.3421
720575940635493044	0.2979
720575940635498871	0.5682
720575940635499888	0.2500
720575940635509360	0.0000
720575940635537271	0.1034
720575940635538039	0.4182
720575940635538807	0.2714
720575940635541623	0.7260
720575940635614942	0.4219
720575940635628766	0.4167
720575940635656670	0.4343
720575940635659486	1.0000
720575940635668592	0.5301
720575940635670128	0.0353
720575940635717743	0.0000
720575940635719023	0.6250
720575940635753071	0.5455
720575940635800431	0.2857
720575940635803876	0.9091
720575940635807087	0.0000
720575940635841399	0.1780
720575940635850206	0.6912
720575940635883748	1.0000
720575940635884143	0.3699
720575940635884911	0.4507
720575940635899566	0.5000
720575940635900773	0.5769
720575940635908580	0.0000
720575940635920814	0.0000
720575940636023438	0.0000
720575940636045175	0.5000
720575940636048862	0.3846
720575940636059226	1.0000
720575940636069751	0.1333
720575940636092393	0.6102
720575940636114239	0.8636
720575940636134775	0.0000
720575940636135543	0.2237
720575940636135799	0.2533
720575940636136567	1.0000
720575940636143679	0.0000
720575940636146409	0.6607
720575940636159039	0.5600
720575940636159198	0.2456
720575940636168414	0.3333
720575940636171383	0.5422
720575940636171639	0.5276
720575940636224142	0.5385
720575940636230746	0.7841
720575940636242039	0.5833
720575940636246446	0.3125
720575940636272862	0.4675
720575940636291429	0.4071
720575940636291941	0.0000
720575940636294110	0.5610
720575940636297700	0.0000
720575940636302711	0.2941
720575940636306789	0.2879
720575940636316137	0.6719
720575940636323982	0.4792
720575940636325865	0.4206
720575940636335984	0.5472
720575940636352357	0.5227
720575940636353934	0.5424
720575940636356836	0.6222
720575940636364133	0.5267
720575940636375653	0.6071
720575940636381541	0.2391
720575940636422372	0.4048
720575940636426126	0.6111
720575940636430437	0.6970
720575940636431022	0.7234
720575940636447630	0.5976
720575940636488878	0.7600
720575940636490894	0.6989
720575940636508644	0.4194
720575940636510015	0.3256
720575940636519598	0.7273
720575940636528959	0.2340
720575940636539790	0.5845
720575940636547561	0.6854
720575940636551086	0.2500
720575940636553306	0.3846
720575940636553390	0.4918
720575940636553646	0.5676
720575940636560730	0.2174
720575940636561636	0.5256
720575940636561641	0.0000
720575940636562921	0.1545
720575940636579817	0.2609
720575940636605530	0.6522
720575940636640602	0.1739
720575940636665262	0.6957
720575940636675817	0.5556
720575940636676976	0.0094
720575940636677190	0.4479
720575940636685894	0.1333
720575940636695982	0.5763
720575940636698286	0.6477
720575940636698798	0.5638
720575940636769343	0.5493
720575940636841286	0.3625
720575940636848710	0.4177
720575940636851824	0.7586
720575940636877936	0.3684
720575940636898281	0.3396
720575940636909790	0.4884
720575940636920542	0.6842
720575940636946398	0.1818
720575940636991856	0.5333
720575940637050933	0.2292
720575940637055797	0.6667
720575940637112390	0.2727
720575940637118174	0.4250
720575940637124422	0.0000
720575940637143262	0.5842
720575940637148486	0.0000
720575940637164260	0.1961
720575940637169636	0.1081
720575940637169998	0.8209
720575940637171684	0.5690
720575940637184078	0.0741
720575940637186638	0.1111
720575940637190990	1.0000
720575940637211462	0.3286
720575940637222470	0.4400
720575940637225798	0.0000
720575940637255221	0.5465
720575940637256245	0.5185
720575940637277117	0.3462
720575940637315418	0.6596
720575940637316029	0.0000
720575940637320381	0.3725
720575940637333214	0.3250
720575940637335518	0.2941
720575940637339738	0.7500
720575940637352511	0.5288
720575940637372894	0.0294
720575940637389902	0.4268
720575940637395945	0.6486
720575940637402995	0.6261
720575940637404750	0.4951
720575940637407209	0.0105
720575940637412841	0.3902
720575940637434601	0.2268
720575940637446453	0.3947
720575940637446622	0.7188
720575940637465054	0.4444
720575940637487293	0.0000
720575940637508698	0.3056
720575940637508917	0.4000
720575940637509173	0.1667
720575940637509941	0.9714
720575940637518558	0.2870
720575940637526750	0.5172
720575940637535797	0.0000
720575940637580659	0.9062
720575940637584755	0.0000
720575940637594995	0.4800
720575940637595507	0.0000
720575940637618254	0.1765
720575940637619534	0.0000
720575940637667044	0.0000
720575940637683790	0.4110
720575940637685476	0.3407
720575940637695395	0.5000
720575940637704765	0.6429
720575940637707069	0.3580
720575940637714264	1.0000
720575940637725272	0.4737
720575940637726180	0.0612
720575940637733702	0.4941
720575940637737021	0.5000
720575940637740989	1.0000
720575940637746520	0.4603
720575940637754019	0.7297
720575940637756349	0.3294
720575940637769088	0.0595
720575940637773117	0.6000
720575940637774426	0.5278
720575940637784548	0.9054
720575940637788019	0.0000
720575940637788494	0.2800
720575940637804260	0.1967
720575940637810239	0.2909
720575940637822323	0.6875
720575940637826623	0.5349
720575940637835839	0.3382
720575940637846618	0.4369
720575940637849151	0.4149
720575940637869028	0.5818
720575940637869284	0.0000
720575940637870820	0.6667
720575940637890650	0.1452
720575940637898429	0.4419
720575940637907428	0.8525
720575940637913158	0.3095
720575940637920740	0.3465
720575940637932009	0.1727
720575940637945670	0.8485
720575940637946968	0.8407
720575940637949161	0.4609
720575940637953764	0.5093
720575940637954532	0.2712
720575940637964521	0.0189
720575940637964772	0.0566
720575940637965028	0.5000
720575940637970665	0.2973
720575940637970921	0.9796
720575940637973225	1.0000
720575940637999950	0.5000
720575940638013016	0.4222
720575940638034751	0.6533
720575940638053609	0.1765
720575940638053693	0.3279
720575940638053865	0.1154
720575940638143805	0.3986
720575940638161725	0.4211
720575940638168804	0.7656
720575940638179699	0.6667
720575940638185048	0.4156
720575940638195773	0.6889
720575940638208627	0.7273
720575940638228643	0.8723
720575940638270080	0.3562
720575940638391384	0.2500
720575940638436405	0.4510
720575940638444861	0.5758
720575940638445894	0.0000
720575940638446936	0.2143
720575940638447677	0.3679
720575940638467200	0.5977
720575940638467654	0.2500
720575940638468678	0.3261
720575940638469190	0.5625
720575940638469309	0.3438
720575940638472006	0.1818
720575940638474112	0.0000
720575940638480061	0.3226
720575940638492349	0.6211
720575940638496896	0.7262
720575940638531637	0.6786
720575940638535296	0.5765
720575940638561102	0.2258
720575940638567758	0.4479
720575940638578510	0.0000
720575940638592590	0.2803
720575940638593102	0.4796
720575940638626613	0.0323
720575940638662352	0.0000
720575940638691200	0.2973
720575940638724186	0.5063
720575940638878416	0.4800
720575940638888307	0.4752
720575940638903248	0.6786
720575940638925877	0.6154
720575940638936629	0.3548
720575940638936885	0.4236
720575940638960547	0.3960
720575940638962851	0.4706
720575940638963363	0.2796
720575940638963875	0.4474
720575940638964131	0.3727
720575940638975285	0.6094
720575940638990397	0.7576
720575940638992829	0.2353
720575940638993853	0.3556
720575940638995005	0.4474
720575940639018147	0.5294
720575940639020707	0.2121
720575940639022243	0.1379
720575940639022755	0.3371
720575940639023011	0.3704
720575940639032995	0.4580
720575940639043637	0.0000
720575940639053776	0.3200
720575940639056061	0.1236
720575940639057085	0.8617
720575940639057853	0.4091
720575940639058109	0.1165
720575940639069493	0.2742
720575940639071029	0.5106
720575940639071797	0.4105
720575940639078717	0.0000
720575940639090997	0.1200
720575940639096125	0.3008
720575940639099992	0.7727
720575940639100248	0.0068
720575940639100760	0.2208
720575940639116888	1.0000
720575940639117912	0.0000
720575940639118168	0.7467
720575940639124533	0.7544
720575940639126069	1.0000
720575940639126325	0.4845
720575940639127861	0.4000
720575940639128885	0.1667
720575940639157968	0.1667
720575940639158480	0.4375
720575940639172560	0.1667
720575940639188046	0.5455
720575940639197262	0.2195
720575940639212632	0.8305
720575940639240437	0.2154
720575940639258613	0.3218
720575940639267406	0.5429
720575940639274574	0.0000
720575940639278325	0.5000
720575940639286606	0.2281
720575940639309390	0.2500
720575940639309902	0.1562
720575940639328128	0.6696
720575940639328640	0.4839
720575940639381363	0.3617
720575940639409315	0.2667
720575940639417459	0.1700
720575940639421555	0.6125
720575940639441653	0.3333
720575940639483125	0.0000
720575940639497789	0.4571
720575940639506749	0.6379
720575940639515965	0.2034
720575940639534451	0.2963
720575940639534909	0.3077
720575940639543715	0.2857
720575940639554675	0.3372
720575940639588723	0.6600
720575940639593587	0.0263
720575940639624253	0.4776
720575940639684440	0.5455
720575940639684515	1.0000
720575940639686232	0.1944
720575940639686488	0.7595
720575940639688611	0.7321
720575940639726555	0.7979
720575940639727067	0.2209
720575940639727861	0.8000
720575940639728984	0.0000
720575940639730851	0.3797
720575940639733211	0.2771
720575940639749109	0.5464
720575940639836288	0.4097
720575940639846488	0.2561
720575940639859840	0.0000
720575940639860096	0.2933
720575940639868288	0.3404
720575940639881600	0.1077
720575940639889141	0.4462
720575940639903696	0.3968
720575940639905232	0.1944
720575940639911888	0.7831
720575940639964032	0.1453
720575940639974272	0.5556
720575940639979648	0.2812
720575940639980277	0.0000
720575940639986048	0.7778
720575940639988352	0.4713
720575940639989120	0.6339
720575940639996288	0.1786
720575940640006528	0.2381
720575940640115675	0.6364
720575940640242896	0.0702
720575940640276955	0.8488
720575940640292571	0.7458
720575940640340725	0.3676
720575940640401549	0.0918
720575940640414683	0.6301
720575940640451280	0.3821
720575940640451536	0.3590
720575940640468725	0.1333
720575940640487669	0.7273
720575940640566736	0.4000
720575940640646864	0.5776
720575940640688336	0.6750
720575940640688592	0.3684
720575940640735629	0.5000
720575940640756621	0.8219
720575940640758157	0.2449
720575940640856795	0.5111
720575940640877965	0.2857
720575940640883931	0.2034
720575940640905205	0.2656
720575940640923381	0.6792
720575940641015285	0.8115
720575940641065973	0.2791
720575940641066229	1.0000
720575940641079029	0.3704
720575940641084405	0.4487
720575940641355739	0.2105
720575940641358811	0.2979
720575940641360091	0.0571
720575940641362907	0.6765
720575940641536397	0.0926
720575940641743501	1.0000
720575940641866912	0.5323
720575940641889952	0.3231
720575940641936584	0.4118
720575940642010056	0.9333
720575940642022088	0.0000
720575940642071437	0.3243
720575940642089613	0.6897
720575940642106824	0.7000
720575940642108301	0.4091
720575940642162573	0.6000
720575940642193608	0.4954
720575940642328736	0.7500
720575940642338464	0.4600
720575940642347936	0.2597
720575940642383520	1.0000
720575940642624200	0.0000
720575940642638024	0.0125
720575940642663368	0.0741
720575940642708004	0.0000
720575940642926628	0.1562
720575940642948887	0.4842
720575940643055264	0.7200
720575940643063200	0.4308
720575940643128356	0.6310
720575940643129124	0.8289
720575940643163940	0.0185
720575940643266852	0.5806
720575940643281262	1.0000
720575940643287240	0.6818
720575940643380759	0.0000
720575940643398180	0.2048
720575940643404744	0.5312
720575940643406615	0.5652
720575940643417879	0.0000
720575940643418391	0.3803
720575940643424535	0.4146
720575940643448686	0.3619
720575940643473056	0.1176
720575940643495840	0.4182
720575940643497632	0.4706
720575940643501472	0.3913
720575940643504288	0.3636
720575940643516360	0.7333
720575940643544224	0.4123
720575940643547296	0.4167
720575940643623328	0.6901
720575940643657376	1.0000
720575940643696800	0.3125
720575940643824072	0.4262
720575940643830126	1.0000
720575940643919982	0.1538
720575940643973156	0.1287
720575940643977508	0.4592
720575940644136983	0.4583
720575940644145687	0.6613
720575940644153636	0.0000
720575940644156695	0.0000
720575940644157463	0.6000
720575940644170519	0.2975
720575940644238496	0.5833
720575940644423204	0.3103
720575940644448292	0.0110
720575940644472100	0.0000
720575940644479267	0.5273
720575940644490276	0.4444
720575940644541640	0.6190
720575940644554606	0.1375
720575940644583534	0.5506
720575940644587630	0.4235
720575940644592494	0.0147
