flyid,sugarR_100Hz,sugarR_140Hz,sugarR_180Hz,sugarR_200Hz,sugarR_20Hz,sugarR_60Hz
720575940623192781,15.766666666666667,21.666666666666668,27.666666666666668,30.766666666666666,0.0,5.533333333333333
720575940623209165,21.366666666666667,28.8,36.2,38.96666666666667,0.0,7.5
720575940623210445,40.53333333333333,58.1,71.16666666666667,77.86666666666666,1.0,20.266666666666666
720575940623211725,45.766666666666666,60.96666666666667,72.3,79.03333333333333,0.0,20.8
720575940623224555,0.0,0.0,0.9,1.8666666666666667,0.0,0.0
720575940623352063,68.2,80.1,87.26666666666667,91.7,1.0333333333333334,41.96666666666667
720575940623453959,22.2,25.833333333333332,29.0,31.133333333333333,0.0,11.566666666666666
720575940623478115,4.266666666666667,10.2,16.033333333333335,19.033333333333335,0.0,0.23333333333333334
720575940623578375,29.333333333333332,39.4,46.96666666666667,50.86666666666667,0.0,13.4
720575940623614442,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0
720575940623637226,0.03333333333333333,0.0,0.0,0.0,0.0,0.43333333333333335
720575940623718380,0.0,0.0,0.0,0.03333333333333333,0.0,0.0
720575940623862015,0.0,0.03333333333333333,0.26666666666666666,0.9,0.0,0.0
720575940623886008,0.0,0.03333333333333333,0.26666666666666666,0.9,0.0,0.0
720575940624023188,18.533333333333335,24.866666666666667,29.6,32.86666666666667,0.0,7.9
720575940624084372,8.033333333333333,4.9,3.9,3.1666666666666665,0.0,4.4
720575940624163303,1.3666666666666667,1.1666666666666667,0.9333333333333333,1.0,0.0,0.8333333333333334
720575940624310857,2.2666666666666666,4.166666666666667,10.066666666666666,13.3,0.0,0.5
720575940624366845,0.5666666666666667,0.4,1.1333333333333333,2.033333333333333,0.0,0.13333333333333333
720575940624484796,38.56666666666667,48.833333333333336,57.63333333333333,62.4,0.0,18.433333333333334
720575940624600840,6.3,8.6,9.166666666666666,9.833333333333334,0.0,3.2666666666666666
720575940624623287,21.0,29.5,36.6,39.266666666666666,0.0,7.633333333333334
720575940624710653,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0
720575940624897516,27.6,31.466666666666665,35.0,37.5,0.0,14.8
720575940624906483,19.233333333333334,27.8,34.43333333333333,38.43333333333333,0.0,7.233333333333333
720575940624963786,98.6,136.06666666666666,176.96666666666667,196.06666666666666,20.166666666666668,63.9
720575940624966840,20.6,28.166666666666668,36.8,40.56666666666667,0.0,7.7
720575940625045180,59.333333333333336,74.43333333333334,87.2,91.36666666666666,0.0,24.666666666666668
720575940625047484,34.733333333333334,45.333333333333336,53.96666666666667,59.13333333333333,0.0,18.266666666666666
