flyid,sugarR_100Hz,sugarR_140Hz,sugarR_180Hz,sugarR_200Hz,sugarR_20Hz,sugarR_60Hz
720575940621329328,0.0,0.17950549357115012,0.9213516640723503,1.5380362660079103,0.0,0.0
720575940621345012,0.0,0.4955356249106168,1.284090685617215,1.3186693629901654,0.0,0.0
720575940621399899,2.7,2.5420901286583497,2.5882211823738883,2.337139752394414,0.0,3.300505011863084
720575940621422518,1.468181036369683,1.2512216252748976,1.6599866130651642,1.498517786199268,0.0,1.4126413400278062
720575940621468404,1.6683325008322931,1.453348623772776,1.4681810363696826,1.6468825769380833,0.0,1.0873004286866725
720575940621502051,8.878188003315891,13.16649788921362,14.4691242152231,14.446222112833976,4.183167327383509,8.553102101317133
720575940621519130,1.3503086067019396,1.0561986345169907,0.7483314773547883,0.9780933834080808,0.0,1.5491933384829668
720575940621538142,2.1656407827707715,1.87053171287976,1.6829207415152454,1.3249737942901194,0.0,1.5849991237291654
720575940621573030,1.834545054108935,1.6669999666733315,1.3337499349161703,1.3828312341794358,0.0,1.2578641509408806
720575940621573542,0.0,0.17950549357115014,0.37267799624996495,0.6155395104206463,0.0,0.0
720575940621577036,1.2023125864580957,1.746106780494506,1.3148721948877347,1.3780017739062924,0.0,0.0
720575940621586854,3.687215149073289,3.3993463423951895,3.6376121594010296,3.071192312803323,0.8359957469322967,3.5118845842842465
720575940621754367,7.361763073853678,12.29457875108646,12.42506427436986,13.668658391452405,4.731102760808872,7.2107943775672565
720575940621771041,1.654958878307521,1.9058389811897074,1.8607047649270485,1.9336206683030899,0.0,0.9826268648655783
720575940621902085,0.0,0.3,1.0645812948447542,1.4715826703096075,0.0,0.0
720575940622027222,1.4742229591663987,1.8245242911205344,1.242309676905615,1.5205992970609392,0.0,2.066935466390333
720575940622147873,0.24944382578492943,0.33993463423951903,0.8406346808612327,0.7371114795831993,0.0,0.0
720575940622195625,0.0,0.0,0.0,0.17950549357115014,0.0,0.1795054935711501
720575940622235425,1.9482185594936607,1.8208667044996887,1.6401219466856727,1.1832159566199232,0.0,2.2727858578307716
720575940622348156,1.4395215254459457,1.196754871401083,1.8562207723101136,1.2688577540449522,0.0,1.5638272140986533
720575940622474899,0.0,0.1795054935711501,1.0027739304327548,1.2892719737209144,0.0,0.0
720575940622552675,0.6155395104206461,0.5617433182117573,0.7951240294584375,1.044030650891055,0.0,0.0
720575940622612749,2.0612833111653743,3.158058475287203,2.399305455057081,2.7800879282657394,0.17950549357115012,1.977933826552906
720575940622624214,1.3249737942901194,1.5776212754932308,1.3828312341794358,1.569146972791976,0.0,1.2671051872498809
720575940622695448,1.577621275493231,1.9379255804998177,1.9553345834749953,1.1967548714010827,2.9786275736020142,2.00554786086551
720575940622734106,0.17950549357115012,0.5259911279353167,0.9826268648655784,1.2202003478482084,0.0,0.0
720575940622810153,5.529818160562686,5.987394165151388,4.7151057487846675,3.9509492530276824,0.0,4.271481658108291
720575940623072013,1.6683325008322931,1.5073892072793353,1.7397317800933187,1.687865186822955,0.0,1.0878112581387147
720575940623192781,1.0225241100118645,1.0110500592068734,1.4681810363696826,1.382831234179436,0.0,1.6069294390925266
720575940623209165,3.563550040183088,4.308131845707604,3.876424469361768,2.7986107664736477,0.0,2.6172504656604803
720575940623210445,2.5263060428661883,3.0588668926036426,2.423266849156778,2.1406125810669763,0.9660917830792959,2.502443250549795
720575940623211725,3.8960093543122927,3.1568268174791525,3.5791060336346563,2.960668092771554,0.0,4.052982440952177
720575940623224555,0.0,0.0,0.8306623862918076,1.14697670227235,0.0,0.0
720575940623352063,3.4486712417006835,3.3301651610693423,3.345976024354561,2.7706798203088474,0.8359957469322967,3.851262419288281
720575940623453959,1.7397317800933185,2.00138840697041,2.04939015319192,1.839081896551163,0.0,2.36196716507425
720575940623478115,1.6918103387266028,1.536229149573722,1.87053171287976,1.8882678717691397,0.0,0.4229525846816506
720575940623578375,1.5776212754932308,2.0752509888364505,1.6017351702311953,2.0933757957476775,0.0,2.0912516188477497
720575940623614442,0.0,0.0,0.1795054935711501,0.24944382578492943,0.0,0.0
720575940623637226,0.1795054935711501,0.0,0.0,0.0,0.0,0.6674994798166929
720575940623718380,0.0,0.0,0.0,0.17950549357115012,0.0,0.0
720575940623862015,0.0,0.17950549357115012,0.5120763831912405,0.9433981132056604,0.0,0.0
720575940623886008,0.0,0.17950549357115012,0.5120763831912405,0.9433981132056604,0.0,0.0
720575940624023188,1.4313940369055926,1.4772346537440226,1.5620499351813306,1.407914138796192,0.0,1.6603212540549697
720575940624084372,1.5807874268505833,2.0712315177207983,1.9891371663780923,1.6549588783075213,0.0,1.7048949136725895
720575940624163303,1.0796089827134432,0.9689627902499088,0.8137703743822469,0.8563488385776752,0.0,0.7781745019952502
720575940624310857,1.412641340027806,1.5933891203622828,1.5477582354991863,1.2151817422372124,0.0,0.6191391873668903
720575940624366845,0.6674994798166927,0.66332495807108,1.0873004286866725,1.0796089827134432,0.0,0.33993463423951903
720575940624484796,3.5560589921365975,3.225764336642644,2.750555499450167,3.3426536364591137,0.0,3.791950538824167
720575940624600840,1.69607389776114,1.5187714333192688,1.8633899812498245,1.7904065335994381,0.0,1.0306416555826872
720575940624623287,1.7888543819998317,1.8929694486000912,1.836663641860788,1.8607047649270483,0.0,1.8162843634433703
720575940624710653,0.0,0.0,0.17950549357115012,0.24944382578492943,0.0,0.0
720575940624897516,2.4166091947189146,3.030218180630269,1.9321835661585918,2.4596747752497685,0.0,3.239341496868358
720575940624906483,1.686877457183999,1.7776388834631178,2.011356645539412,1.3337499349161706,0.0,1.6265163865007801
720575940624963786,9.336666071641062,11.471510604778935,12.405599094315795,13.193264274705568,4.351883372620284,6.389313995518872
720575940624966840,2.2,2.00138840697041,2.1969676071045443,2.417758374105145,0.0,2.147091055358389
720575940625045180,6.564212739459995,6.936297443321055,6.193545026880809,4.615071926729732,0.0,5.611496136405058
720575940625047484,1.436043948569201,1.699673171197595,1.4715826703096075,1.9787762772874442,0.0,1.5902480589168748
720575940625102692,1.2364824660660936,1.3165611772087666,1.3535960336164639,1.54236470683457,0.24944382578492943,1.5652475842498528
720575940625164558,0.1795054935711501,0.5120763831912405,1.118033988749895,1.174260996920569,0.0,0.0
