flyid,sugarR_100Hz,sugarR_200Hz,sugarR_20Hz
720575940627812168,2.0591260281974,3.521363372331802,0.0
720575940627814728,0.7483314773547883,1.8330302779823362,0.0
720575940627819151,1.469693845669907,1.9595917942265426,0.0
720575940627828296,0.39999999999999997,0.7999999999999999,0.0
720575940627847752,3.9293765408777004,2.5768197453450252,0.4000000000000001
720575940627949626,0.0,1.3564659966250538,0.0
720575940628114684,1.8973665961010275,2.4,1.2000000000000002
720575940628129129,0.4000000000000001,0.4,0.0
720575940628598121,4.534313619501853,3.3466401061363023,0.0
720575940628630171,1.3564659966250538,1.5999999999999999,0.0
720575940628648809,4.732863826479693,3.9293765408777,0.0
720575940628676457,0.6324555320336759,2.4166091947189146,0.0
720575940628695043,0.0,0.7483314773547883,0.0
720575940628755815,1.7435595774162693,1.4966629547095764,0.0
720575940628826128,3.3105890714493698,2.85657137141714,0.0
720575940628853239,4.791659420284375,15.663971399361019,4.2708313008125245
720575940628972048,1.16619037896906,1.7435595774162693,0.4000000000000001
720575940628995331,0.48989794855663565,1.019803902718557,0.0
720575940628997123,1.6733200530681511,0.4898979485566356,0.0
720575940628998659,1.7435595774162693,2.315167380558045,0.0
720575940629000783,0.9797958971132713,1.2649110640673518,0.0
720575940629176663,6.675327707311454,12.273548794053006,3.0066592756745814
720575940629207963,1.624807680927192,2.154065922853802,0.0
720575940629239934,1.7435595774162693,1.7204650534085253,0.0
720575940629377132,0.0,0.7483314773547883,0.0
720575940629393207,0.0,0.7483314773547883,0.0
720575940629421415,1.16619037896906,2.0,0.0
720575940629508599,1.624807680927192,2.039607805437114,0.0
720575940629561347,3.286335345030997,1.4142135623730951,0.0
720575940629623351,0.4000000000000001,2.993325909419153,0.0
720575940629664768,1.16619037896906,1.32664991614216,0.0
720575940629667639,0.0,0.7483314773547883,0.0
720575940629744599,0.0,0.0,0.8
720575940629778554,7.964923100695952,5.3814496188294845,0.0
720575940629804158,0.9797958971132713,1.3564659966250538,0.0
720575940629810748,4.127953488110059,4.63033476111609,0.0
720575940629812346,1.019803902718557,1.469693845669907,0.0
720575940629888530,2.8705400188814645,2.227105745132009,1.4696938456699067
720575940629975516,0.4,0.0,0.0
720575940630034231,1.469693845669907,2.0396078054371136,0.0
720575940630044278,0.0,1.0954451150103321,0.0
720575940630094652,0.9797958971132712,1.3564659966250536,0.0
720575940630233916,9.867117106835208,15.589740215924062,3.7094473981982814
720575940630291767,1.0198039027185568,1.16619037896906,0.0
720575940630403031,0.0,1.32664991614216,0.0
720575940630488540,1.624807680927192,1.8547236990991407,0.0
720575940630579574,1.9390719429665317,1.5491933384829668,0.48989794855663565
720575940630580854,0.4,0.0,0.0
720575940630664556,1.2649110640673518,1.9390719429665315,0.0
720575940630667372,1.3564659966250536,3.7202150475476548,0.0
720575940630674038,1.2,0.7999999999999999,0.0
720575940630683385,4.707440918375928,4.0,0.0
720575940630689644,0.0,1.7204650534085253,0.0
720575940630695798,0.6324555320336759,0.4,0.0
720575940630771449,1.3564659966250538,1.6733200530681511,0.0
720575940630781433,2.65329983228432,1.624807680927192,0.0
720575940630797113,6.013318551349164,8.777243302996677,7.30479294709987
720575940630806267,2.1540659228538015,2.7856776554368237,0.0
720575940630820919,3.1874754901018454,3.1999999999999997,0.0
720575940630839371,0.4,0.48989794855663565,0.0
720575940630865724,6.493073232299171,6.4621977685614045,0.0
720575940630868793,6.1773780845922,6.11228271597445,0.0
720575940630903291,0.0,0.9797958971132713,0.0
720575940630931999,1.32664991614216,4.127953488110059,0.0
720575940630980559,0.6324555320336759,1.0954451150103321,0.0
720575940630996055,2.280350850198276,1.16619037896906,0.4000000000000001
720575940631108303,1.32664991614216,1.7204650534085253,0.0
720575940631168057,3.0594117081556713,2.1908902300206643,0.0
